temperature,humidity,horizontal_radiation,normal_radiation,heating,cooling,ventilation,gains
7.69,85.64,31.5,269.79,0.0,0.0,0,138.6
8.59,84.38,76.75,583.2,0.0,0.0,0,138.6
10.05,79.78,107.25,664.91,0.0,0.0,0,138.6
11.71,73.12,135.17,678.42,0.0,0.0,0,138.6
13.18,65.95,138.33,719.5,0.0,0.0,0,138.6
14.17,60.24,141.5,713.79,0.0,0.0,0,138.6
14.87,56.28,151.33,629.27,0.0,0.0,0,138.6
15.26,53.53,151.58,494.9,0.0,0.0,0,138.6
15.33,52.4,99.0,492.32,0.0,0.0,0,138.6
14.96,53.88,51.92,302.0,0.0,0.0,0,138.6
14.06,57.6,4.83,28.67,0.0,0.0,0,138.6
12.78,62.92,0.0,0.0,0.0,0.0,0,138.6
11.65,67.06,0.0,0.0,0.0,0.0,0,138.6
10.9,69.3,0.0,0.0,0.0,0.0,0,138.6
10.31,70.75,0.0,0.0,0.0,0.0,0,138.6
9.73,71.1,0.0,0.0,0.0,0.0,0,138.6
9.23,71.38,0.0,0.0,0.0,0.0,0,138.6
8.8,72.03,0.0,0.0,0.0,0.0,0,138.6
8.32,72.74,0.0,0.0,0.0,0.0,0,138.6
7.95,73.34,0.0,0.0,0.0,0.0,0,138.6
7.62,74.19,0.0,0.0,0.0,0.0,0,138.6
7.34,75.2,0.0,0.0,0.0,0.0,0,138.6
7.15,76.77,0.0,0.0,0.0,0.0,0,138.6
6.93,78.91,0.0,0.0,0.0,0.0,0,138.6
6.84,81.16,29.33,280.28,0.0,0.0,0,138.6
7.53,80.73,74.0,587.34,0.0,0.0,0,138.6
8.84,76.86,95.5,704.36,0.0,0.0,0,138.6
10.45,69.35,113.25,746.59,0.0,0.0,0,138.6
11.8,60.61,121.42,767.76,0.0,0.0,0,138.6
12.78,54.61,114.33,790.18,0.0,0.0,0,138.6
13.56,51.05,110.25,765.26,0.0,0.0,0,138.6
14.02,49.13,101.5,700.77,0.0,0.0,0,138.6
14.09,48.39,78.17,600.8,0.0,0.0,0,138.6
13.76,49.13,45.75,358.16,0.0,0.0,0,138.6
12.9,51.61,4.33,33.94,0.0,0.0,0,138.6
11.61,55.9,0.0,0.0,0.0,0.0,0,138.6
10.34,60.44,0.0,0.0,0.0,0.0,0,138.6
9.39,63.64,0.0,0.0,0.0,0.0,0,138.6
8.74,65.46,0.0,0.0,0.0,0.0,0,138.6
8.29,65.45,0.0,0.0,0.0,0.0,0,138.6
7.83,66.1,0.0,0.0,0.0,0.0,0,138.6
7.39,67.9,0.0,0.0,0.0,0.0,0,138.6
6.86,70.08,0.0,0.0,0.0,0.0,0,138.6
6.29,72.5,0.0,0.0,0.0,0.0,0,138.6
5.72,75.25,0.0,0.0,0.0,0.0,0,138.6
5.16,77.96,0.0,0.0,0.0,0.0,0,138.6
4.7,80.34,0.0,0.0,0.0,0.0,0,138.6
4.21,82.15,0.0,0.0,0.0,0.0,0,138.6
4.26,82.08,30.17,255.22,0.0,0.0,0,138.6
5.42,77.55,76.42,561.19,0.0,0.0,0,138.6
7.06,70.51,100.08,679.19,0.0,0.0,0,138.6
8.93,62.91,116.5,731.23,0.0,0.0,0,138.6
10.73,54.55,121.0,764.3,0.0,0.0,0,138.6
12.18,47.42,115.58,782.28,0.0,0.0,0,138.6
13.28,42.01,114.92,745.25,0.0,0.0,0,138.6
14.06,38.64,96.33,712.94,0.0,0.0,0,138.6
14.43,37.38,78.42,583.36,0.0,0.0,0,138.6
14.23,38.99,46.58,322.24,0.0,0.0,0,138.6
13.2,43.62,4.42,30.1,0.0,0.0,0,138.6
11.6,51.02,0.0,0.0,0.0,0.0,0,138.6
10.38,56.67,0.0,0.0,0.0,0.0,0,138.6
9.46,60.16,0.0,0.0,0.0,0.0,0,138.6
8.55,63.61,0.0,0.0,0.0,0.0,0,138.6
7.94,66.33,0.0,0.0,0.0,0.0,0,138.6
7.37,68.74,0.0,0.0,0.0,0.0,0,138.6
6.83,70.94,0.0,0.0,0.0,0.0,0,138.6
6.46,73.3,0.0,0.0,0.0,0.0,0,138.6
6.18,74.92,0.0,0.0,0.0,0.0,0,138.6
5.91,76.32,0.0,0.0,0.0,0.0,0,138.6
5.64,78.27,0.0,0.0,0.0,0.0,0,138.6
5.44,79.5,0.0,0.0,0.0,0.0,0,138.6
5.39,80.13,0.0,0.0,0.0,0.0,0,138.6
5.59,79.79,22.83,3.88,0.0,0.0,0,138.6
6.34,76.75,104.42,57.07,0.0,0.0,0,138.6
7.68,71.4,159.58,308.58,0.0,0.0,0,138.6
9.09,67.27,121.33,696.39,0.0,0.0,0,138.6
10.41,65.08,184.33,531.76,0.0,0.0,0,138.6
11.64,63.94,253.67,205.82,0.0,0.0,0,138.6
12.47,63.77,225.0,226.07,0.0,0.0,0,138.6
12.78,64.49,167.92,66.71,0.0,0.0,0,138.6
12.92,65.71,121.58,123.85,0.0,0.0,0,138.6
12.88,67.18,39.75,13.56,0.0,0.0,0,138.6
12.28,71.12,3.17,0.0,0.0,0.0,0,138.6
11.46,75.81,0.0,0.0,0.0,0.0,0,138.6
10.88,77.47,0.0,0.0,0.0,0.0,0,138.6
10.49,76.11,0.0,0.0,0.0,0.0,0,138.6
10.05,74.04,0.0,0.0,0.0,0.0,0,138.6
9.05,74.91,0.0,0.0,0.0,0.0,0,138.6
8.05,77.3,0.0,0.0,0.0,0.0,0,138.6
7.6,78.12,0.0,0.0,0.0,0.0,0,13.86
7.23,78.27,0.0,0.0,0.0,0.0,0,13.86
6.91,77.64,0.0,0.0,0.0,0.0,0,13.86
6.58,77.8,0.0,0.0,0.0,0.0,0,13.86
6.37,78.36,0.0,0.0,0.0,0.0,0,13.86
6.1,79.04,0.0,0.0,0.0,0.0,0,13.86
5.7,79.68,0.0,0.0,0.0,0.0,0,13.86
5.37,80.53,35.0,151.85,0.0,0.0,0,13.86
5.65,79.8,109.5,278.82,0.0,0.0,0,13.86
6.48,76.95,164.0,243.2,0.0,0.0,0,13.86
7.62,72.69,129.25,656.63,0.0,0.0,0,13.86
8.93,66.65,128.92,732.85,0.0,0.0,0,13.86
9.99,61.29,120.5,760.33,0.0,0.0,0,13.86
10.86,57.72,123.0,707.31,0.0,0.0,0,13.86
11.46,55.63,108.83,649.44,0.0,0.0,0,13.86
11.85,54.76,82.0,543.16,0.0,0.0,0,13.86
11.84,55.66,43.92,311.34,0.0,0.0,0,13.86
11.06,59.34,4.08,29.29,0.0,0.0,0,13.86
9.98,64.14,0.0,0.0,0.0,0.0,0,13.86
9.04,68.64,0.0,0.0,0.0,0.0,0,13.86
8.39,71.73,0.0,0.0,0.0,0.0,0,13.86
7.98,73.15,0.0,0.0,0.0,0.0,0,13.86
7.53,74.7,0.0,0.0,0.0,0.0,0,13.86
7.04,76.89,0.0,0.0,0.0,0.0,0,13.86
6.62,79.31,0.0,0.0,0.0,0.0,0,13.86
6.36,81.4,0.0,0.0,0.0,0.0,0,13.86
6.18,82.94,0.0,0.0,0.0,0.0,0,13.86
5.99,84.32,0.0,0.0,0.0,0.0,0,13.86
5.79,85.37,0.0,0.0,0.0,0.0,0,13.86
5.62,85.9,0.0,0.0,0.0,0.0,0,13.86
5.52,86.08,0.0,0.0,0.0,0.0,0,13.86
5.5,85.92,29.17,209.36,0.0,0.0,0,13.86
6.06,84.22,79.58,506.74,0.0,0.0,0,13.86
7.2,80.68,104.58,639.52,0.0,0.0,0,13.86
8.52,76.15,112.42,730.41,0.0,0.0,0,13.86
9.94,70.36,116.08,767.59,0.0,0.0,0,13.86
11.41,64.56,95.83,829.97,0.0,0.0,0,13.86
12.58,59.96,98.67,784.25,0.0,0.0,0,13.86
13.27,57.11,93.67,706.01,0.0,0.0,0,13.86
13.42,56.77,75.67,572.43,0.0,0.0,0,13.86
13.0,58.59,41.17,328.95,0.0,0.0,0,13.86
12.09,61.87,3.83,30.99,0.0,0.0,0,13.86
11.01,65.93,0.0,0.0,0.0,0.0,0,13.86
10.06,69.07,0.0,0.0,0.0,0.0,0,13.86
9.42,71.01,0.0,0.0,0.0,0.0,0,13.86
9.03,72.52,0.0,0.0,0.0,0.0,0,13.86
8.72,73.27,0.0,0.0,0.0,0.0,0,13.86
8.43,73.72,0.0,0.0,0.0,0.0,0,13.86
8.26,73.98,0.0,0.0,0.0,0.0,0,138.6
8.09,74.26,0.0,0.0,0.0,0.0,0,138.6
7.7,76.02,0.0,0.0,0.0,0.0,0,138.6
7.46,77.3,0.0,0.0,0.0,0.0,0,138.6
7.36,77.92,0.0,0.0,0.0,0.0,0,138.6
7.28,78.68,0.0,0.0,0.0,0.0,0,138.6
7.23,79.74,0.0,0.0,0.0,0.0,0,138.6
7.15,81.03,28.67,201.61,0.0,0.0,0,138.6
7.36,81.02,79.83,491.86,0.0,0.0,0,138.6
7.88,79.42,108.58,616.82,0.0,0.0,0,138.6
8.68,76.95,138.33,635.15,0.0,0.0,0,138.6
9.84,70.49,208.75,433.66,0.0,0.0,0,138.6
10.76,66.47,236.5,308.36,0.0,0.0,0,138.6
11.49,64.61,193.92,417.44,0.0,0.0,0,138.6
11.99,63.11,155.33,412.21,0.0,0.0,0,138.6
12.08,63.42,87.5,485.43,0.0,0.0,0,138.6
11.74,65.58,41.83,287.5,0.0,0.0,0,138.6
11.11,68.31,3.83,27.01,0.0,0.0,0,138.6
10.5,70.55,0.0,0.0,0.0,0.0,0,138.6
10.02,72.71,0.0,0.0,0.0,0.0,0,138.6
9.76,74.18,0.0,0.0,0.0,0.0,0,138.6
9.49,75.54,0.0,0.0,0.0,0.0,0,138.6
8.73,79.98,0.0,0.0,0.0,0.0,0,138.6
8.0,84.08,0.0,0.0,0.0,0.0,0,138.6
7.66,85.74,0.0,0.0,0.0,0.0,0,138.6
7.24,86.9,0.0,0.0,0.0,0.0,0,138.6
6.96,88.04,0.0,0.0,0.0,0.0,0,138.6
6.79,88.88,0.0,0.0,0.0,0.0,0,138.6
6.74,89.24,0.0,0.0,0.0,0.0,0,138.6
6.83,89.39,0.0,0.0,0.0,0.0,0,138.6
6.91,89.36,0.0,0.0,0.0,0.0,0,138.6
7.09,88.95,27.5,53.03,0.0,0.0,0,138.6
7.51,87.24,102.92,121.2,0.0,0.0,0,138.6
8.21,84.92,140.75,25.88,0.0,0.0,0,138.6
9.35,79.07,180.58,33.18,0.0,0.0,0,138.6
10.19,70.71,98.17,3.61,0.0,0.0,0,138.6
10.56,67.34,97.75,0.0,0.0,0.0,0,138.6
10.74,67.49,109.17,0.0,0.0,0.0,0,138.6
10.86,67.43,77.83,2.43,0.0,0.0,0,138.6
11.05,66.94,89.25,18.93,0.0,0.0,0,138.6
11.12,66.88,43.67,37.28,0.0,0.0,0,138.6
10.82,69.27,3.92,4.01,0.0,0.0,0,138.6
10.3,73.21,0.0,0.0,0.0,0.0,0,138.6
10.03,74.87,0.0,0.0,0.0,0.0,0,138.6
9.96,74.94,0.0,0.0,0.0,0.0,0,138.6
9.72,75.88,0.0,0.0,0.0,0.0,0,138.6
9.59,76.82,0.0,0.0,0.0,0.0,0,138.6
9.46,78.51,0.0,0.0,0.0,0.0,0,138.6
9.24,80.8,0.0,0.0,0.0,0.0,0,138.6
8.93,83.13,0.0,0.0,0.0,0.0,0,138.6
8.69,84.0,0.0,0.0,0.0,0.0,0,138.6
8.52,83.2,0.0,0.0,0.0,0.0,0,138.6
8.35,82.7,0.0,0.0,0.0,0.0,0,138.6
8.42,82.5,0.0,0.0,0.0,0.0,0,138.6
8.44,83.72,0.0,0.0,0.0,0.0,0,138.6
8.51,82.86,26.17,38.15,0.0,0.0,0,138.6
8.82,81.0,100.17,100.99,0.0,0.0,0,138.6
9.5,78.85,128.08,15.51,0.0,0.0,0,138.6
10.24,73.43,171.25,26.06,0.0,0.0,0,138.6
10.95,69.43,225.75,209.86,0.0,0.0,0,138.6
11.56,66.98,158.83,600.09,0.0,0.0,0,138.6
12.0,64.76,144.42,608.33,0.0,0.0,0,138.6
12.32,63.12,103.83,643.32,0.0,0.0,0,138.6
12.52,62.45,77.83,517.35,0.0,0.0,0,138.6
12.4,63.73,38.42,282.85,0.0,0.0,0,138.6
11.34,68.97,3.5,26.38,0.0,0.0,0,138.6
10.01,75.17,0.0,0.0,0.0,0.0,0,138.6
9.23,78.92,0.0,0.0,0.0,0.0,0,138.6
8.76,81.11,0.0,0.0,0.0,0.0,0,138.6
8.43,83.21,0.0,0.0,0.0,0.0,0,138.6
7.89,85.78,0.0,0.0,0.0,0.0,0,138.6
7.35,88.35,0.0,0.0,0.0,0.0,0,138.6
6.71,90.14,0.0,0.0,0.0,0.0,0,138.6
7.0,89.3,0.0,0.0,0.0,0.0,0,138.6
7.19,89.76,0.0,0.0,0.0,0.0,0,138.6
7.1,92.14,0.0,0.0,0.0,0.0,0,138.6
6.34,94.91,0.0,0.0,0.0,0.0,0,138.6
5.86,95.53,0.0,0.0,0.0,0.0,0,138.6
6.42,93.88,0.0,0.0,0.0,0.0,0,138.6
6.34,94.25,20.67,167.18,0.0,0.0,0,138.6
6.43,95.45,76.58,486.53,0.0,0.0,0,138.6
7.59,93.34,116.67,558.15,0.0,0.0,0,138.6
8.27,94.22,162.67,507.52,0.0,0.0,0,138.6
9.41,91.47,220.83,314.05,0.0,0.0,0,138.6
11.09,84.2,168.0,561.99,0.0,0.0,0,138.6
12.23,78.78,194.33,349.49,0.0,0.0,0,138.6
12.74,75.46,172.42,128.93,0.0,0.0,0,138.6
12.82,74.46,111.83,126.68,0.0,0.0,0,138.6
12.72,75.29,43.67,133.58,0.0,0.0,0,138.6
11.97,81.04,3.75,13.72,0.0,0.0,0,138.6
11.21,86.32,0.0,0.0,0.0,0.0,0,138.6
10.78,87.89,0.0,0.0,0.0,0.0,0,138.6
10.48,88.29,0.0,0.0,0.0,0.0,0,138.6
10.2,88.82,0.0,0.0,0.0,0.0,0,138.6
10.02,88.25,0.0,0.0,0.0,0.0,0,138.6
10.39,86.67,0.0,0.0,0.0,0.0,0,138.6
10.84,86.2,0.0,0.0,0.0,0.0,0,138.6
11.12,86.09,0.0,0.0,0.0,0.0,0,138.6
11.39,85.96,0.0,0.0,0.0,0.0,0,138.6
11.64,86.12,0.0,0.0,0.0,0.0,0,138.6
11.86,86.46,0.0,0.0,0.0,0.0,0,138.6
12.14,87.26,0.0,0.0,0.0,0.0,0,138.6
12.45,89.45,0.0,0.0,0.0,0.0,0,138.6
12.79,92.95,15.67,0.74,0.0,0.0,0,138.6
13.17,93.38,76.08,8.03,0.0,0.0,0,138.6
13.43,90.16,130.33,146.53,0.0,0.0,0,138.6
13.63,87.52,103.83,697.68,0.0,0.0,0,138.6
13.55,86.03,109.08,767.63,0.0,0.0,0,138.6
13.64,81.42,145.58,646.93,0.0,0.0,0,138.6
14.37,73.74,140.83,608.79,0.0,0.0,0,138.6
14.86,68.73,109.5,576.31,0.0,0.0,0,138.6
14.8,67.8,101.75,265.02,0.0,0.0,0,138.6
14.41,68.5,40.33,201.69,0.0,0.0,0,138.6
13.72,69.48,3.42,20.31,0.0,0.0,0,138.6
12.95,70.16,0.0,0.0,0.0,0.0,0,138.6
12.32,70.18,0.0,0.0,0.0,0.0,0,138.6
11.82,70.58,0.0,0.0,0.0,0.0,0,138.6
11.15,73.34,0.0,0.0,0.0,0.0,0,138.6
10.53,77.7,0.0,0.0,0.0,0.0,0,138.6
10.14,81.09,0.0,0.0,0.0,0.0,0,138.6
9.81,83.64,0.0,0.0,0.0,0.0,0,13.86
9.48,85.55,0.0,0.0,0.0,0.0,0,13.86
9.16,87.0,0.0,0.0,0.0,0.0,0,13.86
8.84,88.53,0.0,0.0,0.0,0.0,0,13.86
8.76,89.49,0.0,0.0,0.0,0.0,0,13.86
8.6,90.2,0.0,0.0,0.0,0.0,0,13.86
8.58,90.93,0.0,0.0,0.0,0.0,0,13.86
8.84,91.46,23.83,62.14,0.0,0.0,0,13.86
9.7,90.4,95.83,109.88,0.0,0.0,0,13.86
10.73,88.16,135.83,73.57,0.0,0.0,0,13.86
11.75,84.66,197.0,283.72,0.0,0.0,0,13.86
12.73,80.17,231.5,233.44,0.0,0.0,0,13.86
13.61,74.49,207.33,395.7,0.0,0.0,0,13.86
14.34,68.36,181.25,427.19,0.0,0.0,0,13.86
14.72,64.44,124.0,468.18,0.0,0.0,0,13.86
14.86,63.58,97.5,133.63,0.0,0.0,0,13.86
14.41,65.86,38.25,195.43,0.0,0.0,0,13.86
13.33,70.64,3.25,21.17,0.0,0.0,0,13.86
12.24,75.25,0.0,0.0,0.0,0.0,0,13.86
11.29,78.42,0.0,0.0,0.0,0.0,0,13.86
10.56,80.7,0.0,0.0,0.0,0.0,0,13.86
10.14,82.75,0.0,0.0,0.0,0.0,0,13.86
9.76,85.29,0.0,0.0,0.0,0.0,0,13.86
9.32,87.14,0.0,0.0,0.0,0.0,0,13.86
8.89,88.01,0.0,0.0,0.0,0.0,0,13.86
8.45,88.65,0.0,0.0,0.0,0.0,0,13.86
7.87,89.48,0.0,0.0,0.0,0.0,0,13.86
7.28,90.34,0.0,0.0,0.0,0.0,0,13.86
6.88,90.74,0.0,0.0,0.0,0.0,0,13.86
6.61,90.95,0.0,0.0,0.0,0.0,0,13.86
6.35,91.08,0.0,0.0,0.0,0.0,0,13.86
6.11,91.16,17.83,149.27,0.0,0.0,0,13.86
6.67,90.06,67.75,502.6,0.0,0.0,0,13.86
8.01,87.38,96.33,629.83,0.0,0.0,0,13.86
9.46,83.75,117.33,676.52,0.0,0.0,0,13.86
10.97,77.32,128.92,694.13,0.0,0.0,0,13.86
12.3,69.67,129.5,692.84,0.0,0.0,0,13.86
13.25,63.59,124.42,657.55,0.0,0.0,0,13.86
13.88,59.18,106.42,598.12,0.0,0.0,0,13.86
14.09,57.16,75.17,485.58,0.0,0.0,0,13.86
12.42,63.56,33.67,263.76,0.0,0.0,0,13.86
11.11,69.59,3.0,24.54,0.0,0.0,0,13.86
10.92,71.71,0.0,0.0,0.0,0.0,0,13.86
10.72,73.84,0.0,0.0,0.0,0.0,0,13.86
10.52,75.97,0.0,0.0,0.0,0.0,0,13.86
10.32,78.1,0.0,0.0,0.0,0.0,0,13.86
10.12,80.23,0.0,0.0,0.0,0.0,0,13.86
9.92,82.36,0.0,0.0,0.0,0.0,0,13.86
9.72,84.49,0.0,0.0,0.0,0.0,0,138.6
9.52,86.62,0.0,0.0,0.0,0.0,0,138.6
9.32,88.75,0.0,0.0,0.0,0.0,0,138.6
9.12,90.88,0.0,0.0,0.0,0.0,0,138.6
8.92,93.01,0.0,0.0,0.0,0.0,0,138.6
8.72,95.14,0.0,0.0,0.0,0.0,0,138.6
8.52,97.27,0.0,0.0,0.0,0.0,0,138.6
8.33,99.23,14.14,61.8,0.0,0.0,0,138.6
9.3,95.25,73.75,393.22,0.0,0.0,0,138.6
10.84,89.52,88.42,654.14,0.0,0.0,0,138.6
12.5,83.97,128.58,626.77,0.0,0.0,0,138.6
14.38,77.82,179.25,490.25,0.0,0.0,0,138.6
15.94,72.69,126.17,696.58,0.0,0.0,0,138.6
17.06,68.68,105.0,725.75,0.0,0.0,0,138.6
17.82,66.0,70.83,734.33,0.0,0.0,0,138.6
18.06,65.12,81.42,372.88,0.0,0.0,0,138.6
17.64,68.54,34.08,159.35,0.0,0.0,0,138.6
16.32,74.41,2.92,14.3,0.0,0.0,0,138.6
14.33,82.04,0.0,0.0,0.0,0.0,0,138.6
12.73,88.38,0.0,0.0,0.0,0.0,0,138.6
11.55,91.71,0.0,0.0,0.0,0.0,0,138.6
10.98,92.9,0.0,0.0,0.0,0.0,0,138.6
10.86,92.21,0.0,0.0,0.0,0.0,0,138.6
10.49,92.23,0.0,0.0,0.0,0.0,0,138.6
10.04,93.38,0.0,0.0,0.0,0.0,0,138.6
9.73,93.96,0.0,0.0,0.0,0.0,0,138.6
9.53,94.03,0.0,0.0,0.0,0.0,0,138.6
9.66,93.85,0.0,0.0,0.0,0.0,0,138.6
9.71,93.76,0.0,0.0,0.0,0.0,0,138.6
9.5,94.35,0.0,0.0,0.0,0.0,0,138.6
9.26,95.57,0.0,0.0,0.0,0.0,0,138.6
8.93,97.17,9.92,110.63,0.0,0.0,0,138.6
8.71,98.78,53.42,584.15,0.0,0.0,0,138.6
8.89,99.14,89.58,646.41,0.0,0.0,0,138.6
9.48,97.84,109.75,693.42,0.0,0.0,0,138.6
10.49,94.1,154.33,587.95,0.0,0.0,0,138.6
11.55,89.55,122.67,707.6,0.0,0.0,0,138.6
12.72,84.74,91.92,768.92,0.0,0.0,0,138.6
13.88,79.43,79.83,710.42,0.0,0.0,0,138.6
14.48,75.77,53.67,607.19,0.0,0.0,0,138.6
14.32,75.33,25.67,315.38,0.0,0.0,0,138.6
13.45,78.23,2.33,29.0,0.0,0.0,0,138.6
12.49,81.46,0.0,0.0,0.0,0.0,0,138.6
11.88,83.26,0.0,0.0,0.0,0.0,0,138.6
11.5,84.3,0.0,0.0,0.0,0.0,0,138.6
11.22,85.0,0.0,0.0,0.0,0.0,0,138.6
10.34,88.31,0.0,0.0,0.0,0.0,0,138.6
9.5,91.23,0.0,0.0,0.0,0.0,0,138.6
9.09,92.16,0.0,0.0,0.0,0.0,0,138.6
8.76,93.18,0.0,0.0,0.0,0.0,0,138.6
8.49,94.25,0.0,0.0,0.0,0.0,0,138.6
8.14,95.03,0.0,0.0,0.0,0.0,0,138.6
7.66,95.56,0.0,0.0,0.0,0.0,0,138.6
7.43,95.52,0.0,0.0,0.0,0.0,0,138.6
7.2,95.23,0.0,0.0,0.0,0.0,0,138.6
6.83,94.83,10.72,85.74,0.0,0.0,0,138.6
6.84,94.1,59.67,506.75,0.0,0.0,0,138.6
7.58,91.59,84.58,658.01,0.0,0.0,0,138.6
8.71,86.55,103.92,709.92,0.0,0.0,0,138.6
9.96,78.77,156.33,571.57,0.0,0.0,0,138.6
11.09,70.48,121.33,704.06,0.0,0.0,0,138.6
12.03,63.78,89.67,770.88,0.0,0.0,0,138.6
12.77,59.17,73.25,732.52,0.0,0.0,0,138.6
13.17,56.6,50.25,626.39,0.0,0.0,0,138.6
13.01,56.4,23.17,338.09,0.0,0.0,0,138.6
11.69,62.84,2.08,31.37,0.0,0.0,0,138.6
10.28,71.03,0.0,0.0,0.0,0.0,0,138.6
9.48,75.81,0.0,0.0,0.0,0.0,0,138.6
8.84,78.94,0.0,0.0,0.0,0.0,0,138.6
8.16,82.08,0.0,0.0,0.0,0.0,0,138.6
7.64,84.68,0.0,0.0,0.0,0.0,0,138.6
7.29,85.72,0.0,0.0,0.0,0.0,0,138.6
6.98,86.87,0.0,0.0,0.0,0.0,0,138.6
6.25,89.7,0.0,0.0,0.0,0.0,0,138.6
5.76,91.99,0.0,0.0,0.0,0.0,0,138.6
5.73,93.05,0.0,0.0,0.0,0.0,0,138.6
5.67,93.72,0.0,0.0,0.0,0.0,0,138.6
5.5,94.12,0.0,0.0,0.0,0.0,0,138.6
5.5,94.45,0.0,0.0,0.0,0.0,0,138.6
5.68,94.89,9.14,73.68,0.0,0.0,0,138.6
6.39,95.25,51.58,531.7,0.0,0.0,0,138.6
7.42,92.43,77.17,657.02,0.0,0.0,0,138.6
8.6,88.28,181.83,118.79,0.0,0.0,0,138.6
9.96,83.82,202.83,72.42,0.0,0.0,0,138.6
11.16,79.69,200.25,328.64,0.0,0.0,0,138.6
12.01,77.4,125.67,572.67,0.0,0.0,0,138.6
12.7,77.09,143.42,207.64,0.0,0.0,0,138.6
13.15,76.86,76.83,388.17,0.0,0.0,0,138.6
13.36,76.26,28.25,186.7,0.0,0.0,0,138.6
13.13,78.5,2.42,16.46,0.0,0.0,0,138.6
12.72,82.35,0.0,0.0,0.0,0.0,0,138.6
12.74,84.81,0.0,0.0,0.0,0.0,0,138.6
12.98,86.32,0.0,0.0,0.0,0.0,0,138.6
13.04,88.56,0.0,0.0,0.0,0.0,0,138.6
12.6,90.89,0.0,0.0,0.0,0.0,0,138.6
12.42,92.05,0.0,0.0,0.0,0.0,0,138.6
12.65,91.92,0.0,0.0,0.0,0.0,0,138.6
12.71,91.77,0.0,0.0,0.0,0.0,0,138.6
12.49,92.93,0.0,0.0,0.0,0.0,0,138.6
12.24,93.55,0.0,0.0,0.0,0.0,0,138.6
11.93,94.18,0.0,0.0,0.0,0.0,0,138.6
11.35,95.2,0.0,0.0,0.0,0.0,0,138.6
10.74,95.05,0.0,0.0,0.0,0.0,0,138.6
10.26,93.1,10.56,7.32,0.0,0.0,0,138.6
10.04,88.16,80.83,51.1,0.0,0.0,0,138.6
10.14,82.62,138.58,139.31,0.0,0.0,0,138.6
10.55,79.9,142.58,501.89,0.0,0.0,0,138.6
11.35,74.88,108.08,735.99,0.0,0.0,0,138.6
11.94,67.6,105.67,721.84,0.0,0.0,0,138.6
12.26,62.1,188.58,247.2,0.0,0.0,0,138.6
12.44,59.26,156.08,146.23,0.0,0.0,0,138.6
12.47,58.08,93.25,119.53,0.0,0.0,0,138.6
12.14,59.73,29.33,87.81,0.0,0.0,0,138.6
11.19,65.0,2.33,8.64,0.0,0.0,0,138.6
10.0,71.25,0.0,0.0,0.0,0.0,0,138.6
9.3,74.33,0.0,0.0,0.0,0.0,0,138.6
8.83,75.83,0.0,0.0,0.0,0.0,0,138.6
8.33,78.44,0.0,0.0,0.0,0.0,0,138.6
8.08,83.08,0.0,0.0,0.0,0.0,0,138.6
7.84,86.56,0.0,0.0,0.0,0.0,0,138.6
7.57,88.4,0.0,0.0,0.0,0.0,0,13.86
7.28,89.91,0.0,0.0,0.0,0.0,0,13.86
6.84,91.65,0.0,0.0,0.0,0.0,0,13.86
6.43,92.94,0.0,0.0,0.0,0.0,0,13.86
6.12,93.31,0.0,0.0,0.0,0.0,0,13.86
5.85,93.5,0.0,0.0,0.0,0.0,0,13.86
6.01,93.63,0.0,0.0,0.0,0.0,0,13.86
6.02,93.94,6.25,84.67,0.0,0.0,0,13.86
5.73,93.95,52.08,538.37,0.0,0.0,0,13.86
6.03,91.58,117.08,425.5,0.0,0.0,0,13.86
7.15,85.71,184.08,123.99,0.0,0.0,0,13.86
8.13,77.84,202.0,187.94,0.0,0.0,0,13.86
8.77,70.93,142.5,140.32,0.0,0.0,0,13.86
9.28,65.1,111.67,543.28,0.0,0.0,0,13.86
9.64,60.78,119.33,176.66,0.0,0.0,0,13.86
9.75,58.85,57.83,509.45,0.0,0.0,0,13.86
9.43,59.38,22.0,285.9,0.0,0.0,0,13.86
8.43,64.19,1.28,17.43,0.0,0.0,0,13.86
7.36,70.04,0.0,0.0,0.0,0.0,0,13.86
6.77,73.94,0.0,0.0,0.0,0.0,0,13.86
6.14,76.68,0.0,0.0,0.0,0.0,0,13.86
5.41,78.58,0.0,0.0,0.0,0.0,0,13.86
5.76,77.01,0.0,0.0,0.0,0.0,0,13.86
6.34,74.9,0.0,0.0,0.0,0.0,0,13.86
6.32,75.29,0.0,0.0,0.0,0.0,0,13.86
5.59,78.48,0.0,0.0,0.0,0.0,0,13.86
5.06,80.73,0.0,0.0,0.0,0.0,0,13.86
5.18,80.15,0.0,0.0,0.0,0.0,0,13.86
5.53,80.19,0.0,0.0,0.0,0.0,0,13.86
5.51,82.05,0.0,0.0,0.0,0.0,0,13.86
5.9,82.61,0.0,0.0,0.0,0.0,0,13.86
6.07,83.41,5.58,29.93,0.0,0.0,0,13.86
5.66,86.68,61.58,388.52,0.0,0.0,0,13.86
5.96,86.44,68.92,700.65,0.0,0.0,0,13.86
6.87,82.9,93.0,729.54,0.0,0.0,0,13.86
7.74,79.18,185.42,403.78,0.0,0.0,0,13.86
8.62,74.8,194.92,346.43,0.0,0.0,0,13.86
9.44,69.97,106.67,559.91,0.0,0.0,0,13.86
10.1,66.4,74.42,145.96,0.0,0.0,0,13.86
10.34,64.83,60.5,406.81,0.0,0.0,0,13.86
